,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
32,Myanma Economic Corporation,Royalties,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,622620.0,0.0,622620.0,2944756.95,0.0,2944756.95,-2322136.95,Not material difference
33,Myanma Economic Corporation,Signature Bonus,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,2000000.0,0.0,2000000.0,-2000000.0,Not material difference
34,Myanma Economic Corporation,Production Split,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35,Myanma Economic Corporation,Dead Rent Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,637600.0,0.0,637600.0,637600.0,0.0,637600.0,0.0,
36,Myanma Economic Corporation,Licence Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37,Myanma Economic Corporation,Dividends,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38,Myanma Economic Corporation,Land rental fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39,Myanma Economic Corporation,Environmental / Plantation fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40,Myanma Economic Corporation,"Other significant payments (> 50,000 USD)",MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41,Myanma Economic Corporation,Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42,Myanma Economic Corporation,Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43,Myanma Economic Corporation,Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44,"Ruby Dragon Mining Co., Ltd.",Production Split (Government and SOEs share),,payments in kind,tin in mt,528.0,0.0,528.0,0.0,0.0,0.0,528.0,Tax not reported by the Govt Body
45,"Ruby Dragon Mining Co., Ltd.",Royalties,,payments in kind,tin in mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,"Ruby Dragon Mining Co., Ltd.",Corporate Income Tax (CIT),MoF-IRD-Customs Department,payments in cash,MMK,70750624.0,0.0,70750624.0,70750624.0,0.0,70750624.0,0.0,
47,"Ruby Dragon Mining Co., Ltd.",Commercial Tax,MoF-IRD-Customs Department,payments in cash,MMK,700000.0,0.0,700000.0,700000.0,0.0,700000.0,0.0,
48,"Ruby Dragon Mining Co., Ltd.",Commercial Tax on Imports,MoF-IRD-Customs Department,payments in cash,MMK,23698826.0,0.0,23698826.0,0.0,23698826.0,23698826.0,0.0,
49,"Ruby Dragon Mining Co., Ltd.",Customs Duties,MoF-IRD-Customs Department,payments in cash,MMK,4693582.84,0.0,4693582.84,4693582.84,0.0,4693582.84,0.0,
50,"Ruby Dragon Mining Co., Ltd.",Stamp Duties,MoF-IRD-Customs Department,payments in cash,MMK,1500000.0,0.0,1500000.0,0.0,0.0,0.0,1500000.0,Not material difference
51,"Ruby Dragon Mining Co., Ltd.",Capital Gains Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52,"Ruby Dragon Mining Co., Ltd.",Withholding Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,"Ruby Dragon Mining Co., Ltd.","Other significant payments (> 50,000 USD)",MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54,"Ruby Dragon Mining Co., Ltd.",Royalties,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,65613851.83334719,0.0,65613851.83334719,3120000.0,0.0,3120000.0,62493851.83334719,Tax not reported by the Govt Body
55,"Ruby Dragon Mining Co., Ltd.",Signature Bonus,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,4000000.0,0.0,4000000.0,-4000000.0,Not material difference
56,"Ruby Dragon Mining Co., Ltd.",Production Split,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,477891733.2000997,0.0,477891733.2000997,27936000.0,0.0,27936000.0,449955733.2000997,Tax not reported by the Govt Body
57,"Ruby Dragon Mining Co., Ltd.",Dead Rent Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,27303388.0,0.0,27303388.0,5975600.0,21327788.0,27303388.0,0.0,
58,"Ruby Dragon Mining Co., Ltd.",Licence Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,57745500.0,0.0,57745500.0,2000.0,0.0,2000.0,57743500.0,Tax not reported by the Govt Body
59,"Ruby Dragon Mining Co., Ltd.",Dividends,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,"Ruby Dragon Mining Co., Ltd.",Land rental fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,6497500.0,0.0,6497500.0,-6497500.0,Tax not reported by the extractive company
61,"Ruby Dragon Mining Co., Ltd.",Environmental / Plantation fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62,"Ruby Dragon Mining Co., Ltd.","Other significant payments (> 50,000 USD)",MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63,"Ruby Dragon Mining Co., Ltd.",Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64,"Ruby Dragon Mining Co., Ltd.",Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65,"Ruby Dragon Mining Co., Ltd.",Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66,"Shwe Taung Mining Co., Ltd.",Production Split (Government and SOEs share),,payments in kind,in (please mention the commodity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67,"Shwe Taung Mining Co., Ltd.",Royalties,,payments in kind,in (please mention the commodity),0.0,0.0,0.0,0.0,0.0,0.0,0.0,
68,"Shwe Taung Mining Co., Ltd.",Corporate Income Tax (CIT),MoF-IRD-Customs Department,payments in cash,MMK,58949296.0,-47855262.0,11094034.0,11094034.0,0.0,11094034.0,0.0,
69,"Shwe Taung Mining Co., Ltd.",Commercial Tax,MoF-IRD-Customs Department,payments in cash,MMK,47747024.0,-14725759.0,33021265.0,33021265.0,0.0,33021265.0,0.0,
70,"Shwe Taung Mining Co., Ltd.",Commercial Tax on Imports,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,"Shwe Taung Mining Co., Ltd.",Customs Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,280239685.0,0.0,280239685.0,-280239685.0,Tax not reported by the extractive company
72,"Shwe Taung Mining Co., Ltd.",Stamp Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
73,"Shwe Taung Mining Co., Ltd.",Capital Gains Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
74,"Shwe Taung Mining Co., Ltd.",Withholding Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
75,"Shwe Taung Mining Co., Ltd.","Other significant payments (> 50,000 USD)",MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
76,"Shwe Taung Mining Co., Ltd.",Royalties,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,22588200.0,22588200.0,22588200.0,0.0,22588200.0,0.0,
77,"Shwe Taung Mining Co., Ltd.",Signature Bonus,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,1000000.0,0.0,1000000.0,-1000000.0,Not material difference
78,"Shwe Taung Mining Co., Ltd.",Production Split,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,533851380.0,533851380.0,533851380.0,0.0,533851380.0,0.0,
79,"Shwe Taung Mining Co., Ltd.",Dead Rent Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,57015800.0,-42446600.0,14569200.0,14569200.0,0.0,14569200.0,0.0,
80,"Shwe Taung Mining Co., Ltd.",Licence Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,2000.0,0.0,2000.0,-2000.0,Not material difference
81,"Shwe Taung Mining Co., Ltd.",Dividends,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
82,"Shwe Taung Mining Co., Ltd.",Land rental fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,10665000.0,10665000.0,10665000.0,0.0,10665000.0,0.0,
83,"Shwe Taung Mining Co., Ltd.",Environmental / Plantation fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
84,"Shwe Taung Mining Co., Ltd.","Other significant payments (> 50,000 USD)",MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85,"Shwe Taung Mining Co., Ltd.",Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
86,"Shwe Taung Mining Co., Ltd.",Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
87,"Shwe Taung Mining Co., Ltd.",Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
88,"NgweYi Palae Mining Co.,Ltd (*)",Production Split (Government and SOEs share),,payments in kind,antimony ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
89,"NgweYi Palae Mining Co.,Ltd (*)",Royalties,,payments in kind,antimony ore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90,"NgweYi Palae Mining Co.,Ltd (*)",Corporate Income Tax (CIT),MoF-IRD-Customs Department,payments in cash,MMK,4015701.0,0.0,4015701.0,220734114.0,0.0,220734114.0,-216718413.0,Tax not reported by the extractive company
91,"NgweYi Palae Mining Co.,Ltd (*)",Commercial Tax,MoF-IRD-Customs Department,payments in cash,MMK,11907581.0,0.0,11907581.0,614707239.0,0.0,614707239.0,-602799658.0,Tax not reported by the extractive company
92,"NgweYi Palae Mining Co.,Ltd (*)",Commercial Tax on Imports,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93,"NgweYi Palae Mining Co.,Ltd (*)",Customs Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,109753.55,0.0,109753.55,-109753.55,Not material difference
94,"NgweYi Palae Mining Co.,Ltd (*)",Stamp Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
95,"NgweYi Palae Mining Co.,Ltd (*)",Capital Gains Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
96,"NgweYi Palae Mining Co.,Ltd (*)",Withholding Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
97,"NgweYi Palae Mining Co.,Ltd (*)","Other significant payments (> 50,000 USD)",MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
98,"NgweYi Palae Mining Co.,Ltd (*)",Royalties,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,58495500.0,0.0,58495500.0,13740000.0,0.0,13740000.0,44755500.0,Tax not reported by the Govt Body
99,"NgweYi Palae Mining Co.,Ltd (*)",Signature Bonus,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,3044000.0,0.0,3044000.0,-3044000.0,Tax not reported by the extractive company
100,"NgweYi Palae Mining Co.,Ltd (*)",Production Split,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,861870000.0,0.0,861870000.0,378678300.0,0.0,378678300.0,483191700.0,Tax not reported by the Govt Body
101,"NgweYi Palae Mining Co.,Ltd (*)",Dead Rent Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,24252698.0,0.0,24252698.0,3677810.0,0.0,3677810.0,20574888.0,Tax not reported by the Govt Body
102,"NgweYi Palae Mining Co.,Ltd (*)",Licence Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,2000.0,0.0,2000.0,-2000.0,Not material difference
103,"NgweYi Palae Mining Co.,Ltd (*)",Dividends,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
104,"NgweYi Palae Mining Co.,Ltd (*)",Land rental fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
105,"NgweYi Palae Mining Co.,Ltd (*)",Environmental / Plantation fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,27965100.0,0.0,27965100.0,0.0,0.0,0.0,27965100.0,Tax not reported by the Govt Body
106,"NgweYi Palae Mining Co.,Ltd (*)","Other significant payments (> 50,000 USD)",MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
107,"NgweYi Palae Mining Co.,Ltd (*)",Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
108,"NgweYi Palae Mining Co.,Ltd (*)",Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
109,"NgweYi Palae Mining Co.,Ltd (*)",Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,201272500.0,0.0,201272500.0,0.0,0.0,0.0,0.0,
110,"Win Myint Mo Industries Co.,Ltd (*)",Production Split (Government and SOEs share),nan,payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111,"Win Myint Mo Industries Co.,Ltd (*)",Royalties,nan,payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
112,"Win Myint Mo Industries Co.,Ltd (*)",Corporate Income Tax (CIT),MoF-IRD-Customs Department,payments in cash,MMK,62019460.0,0.0,62019460.0,0.0,0.0,0.0,62019460.0,Tax not reported by the Govt Body
113,"Win Myint Mo Industries Co.,Ltd (*)",Commercial Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114,"Win Myint Mo Industries Co.,Ltd (*)",Commercial Tax on Imports,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115,"Win Myint Mo Industries Co.,Ltd (*)",Customs Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,821120.0,0.0,821120.0,-821120.0,Not material difference
116,"Win Myint Mo Industries Co.,Ltd (*)",Stamp Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,"Win Myint Mo Industries Co.,Ltd (*)",Capital Gains Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,"Win Myint Mo Industries Co.,Ltd (*)",Withholding Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
119,"Win Myint Mo Industries Co.,Ltd (*)","Other significant payments (> 50,000 USD)",MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,"Win Myint Mo Industries Co.,Ltd (*)",Royalties,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,47830827.21,0.0,47830827.21,84412758.97,0.0,84412758.97,-36581931.76,Tax not reported by the extractive company
121,"Win Myint Mo Industries Co.,Ltd (*)",Signature Bonus,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,10000000.0,0.0,10000000.0,-10000000.0,Tax not reported by the extractive company
122,"Win Myint Mo Industries Co.,Ltd (*)",Production Split,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,567903495.16,0.0,567903495.16,1046232242.6350408,0.0,1046232242.6350408,-478328747.4750408,Tax not reported by the extractive company
123,"Win Myint Mo Industries Co.,Ltd (*)",Dead Rent Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,374885948.0,0.0,374885948.0,374885948.0,0.0,374885948.0,0.0,
124,"Win Myint Mo Industries Co.,Ltd (*)",Licence Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125,"Win Myint Mo Industries Co.,Ltd (*)",Dividends,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
126,"Win Myint Mo Industries Co.,Ltd (*)",Land rental fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
127,"Win Myint Mo Industries Co.,Ltd (*)",Environmental / Plantation fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128,"Win Myint Mo Industries Co.,Ltd (*)","Other significant payments (> 50,000 USD)",MoM (ME 1-ME 2-ME 3),payments in cash,MMK,621963935.05,0.0,621963935.05,616104000.0,0.0,616104000.0,5859935.049999952,Tax not reported by the Govt Body
129,"Win Myint Mo Industries Co.,Ltd (*)",Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,"Win Myint Mo Industries Co.,Ltd (*)",Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,"Win Myint Mo Industries Co.,Ltd (*)",Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,21288839.74,0.0,21288839.74,0.0,0.0,0.0,0.0,
132,"Tha Byu Mining Co.,Ltd (*)",Production Split (Government and SOEs share),,payments in kind,tin in mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,"Tha Byu Mining Co.,Ltd (*)",Royalties,,payments in kind,tin in mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
134,"Tha Byu Mining Co.,Ltd (*)",Corporate Income Tax (CIT),MoF-IRD-Customs Department,payments in cash,MMK,6016694.0,20517840.0,26534534.0,26534534.0,0.0,26534534.0,0.0,
135,"Tha Byu Mining Co.,Ltd (*)",Commercial Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,"Tha Byu Mining Co.,Ltd (*)",Commercial Tax on Imports,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,"Tha Byu Mining Co.,Ltd (*)",Customs Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
138,"Tha Byu Mining Co.,Ltd (*)",Stamp Duties,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
139,"Tha Byu Mining Co.,Ltd (*)",Capital Gains Tax,MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,"Tha Byu Mining Co.,Ltd (*)",Withholding Tax,MoF-IRD-Customs Department,payments in cash,MMK,20517840.0,-20517840.0,0.0,0.0,0.0,0.0,0.0,
141,"Tha Byu Mining Co.,Ltd (*)","Other significant payments (> 50,000 USD)",MoF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,"Tha Byu Mining Co.,Ltd (*)",Royalties,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,40488826.0,0.0,40488826.0,40488826.56,0.0,40488826.56,-0.5600000023841858,Not material difference
143,"Tha Byu Mining Co.,Ltd (*)",Signature Bonus,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,"Tha Byu Mining Co.,Ltd (*)",Production Split,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,291519551.0,0.0,291519551.0,296151206.4,0.0,296151206.4,-4631655.399999976,Not material difference
145,"Tha Byu Mining Co.,Ltd (*)",Dead Rent Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,48077700.0,-48077700.0,0.0,0.0,0.0,0.0,0.0,
146,"Tha Byu Mining Co.,Ltd (*)",Licence Fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,"Tha Byu Mining Co.,Ltd (*)",Dividends,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
148,"Tha Byu Mining Co.,Ltd (*)",Land rental fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
149,"Tha Byu Mining Co.,Ltd (*)",Environmental / Plantation fees,MoM (ME 1-ME 2-ME 3),payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
