,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
44,Moattama Gas Transportation Company (MGTC),Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45,Moattama Gas Transportation Company (MGTC),Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46,Moattama Gas Transportation Company (MGTC),Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Moattama Gas Transportation Company (MGTC),State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48,Moattama Gas Transportation Company (MGTC),MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49,Moattama Gas Transportation Company (MGTC),Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50,Moattama Gas Transportation Company (MGTC),Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51,Moattama Gas Transportation Company (MGTC),Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52,Moattama Gas Transportation Company (MGTC),Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,Moattama Gas Transportation Company (MGTC),Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54,Moattama Gas Transportation Company (MGTC),Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,MMK,144078656713.81842,0.0,144078656713.81842,145010895801.87,0.0,145010895801.87,-932239088.0515747,Tax not reported by the extractive company
55,Moattama Gas Transportation Company (MGTC),Commercial Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56,Moattama Gas Transportation Company (MGTC),Stamp Duties,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57,Moattama Gas Transportation Company (MGTC),Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
58,Moattama Gas Transportation Company (MGTC),Withholding tax,MoPF-IRD-Customs Department,payments in cash,MMK,108905872.38370661,0.0,108905872.38370661,0.0,0.0,0.0,108905872.38370661,Tax not reported by the Govt Body
59,Moattama Gas Transportation Company (MGTC),Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,Moattama Gas Transportation Company (MGTC),Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
61,Moattama Gas Transportation Company (MGTC),"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62,Moattama Gas Transportation Company (MGTC),Signature Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63,Moattama Gas Transportation Company (MGTC),Royalties,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
64,Moattama Gas Transportation Company (MGTC),Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65,Moattama Gas Transportation Company (MGTC),Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
66,Moattama Gas Transportation Company (MGTC),MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
67,Moattama Gas Transportation Company (MGTC),Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,72533543166.0232,-72533543166.0232,0.0,0.0,
68,Moattama Gas Transportation Company (MGTC),Training Fund,MOGE,payments in cash,MMK,122357528.95752901,-122357528.95752901,0.0,0.0,0.0,0.0,0.0,
69,Moattama Gas Transportation Company (MGTC),Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
70,Moattama Gas Transportation Company (MGTC),Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
71,Moattama Gas Transportation Company (MGTC),Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
72,Moattama Gas Transportation Company (MGTC),Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,1223575289.57529,1223575289.57529,1223575289.57529,0.0,1223575289.57529,0.0,
73,Moattama Gas Transportation Company (MGTC),Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,72533543166.0232,0.0,72533543166.0232,0.0,72533543166.0232,72533543166.0232,0.0,
74,Moattama Gas Transportation Company (MGTC),Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
75,Moattama Gas Transportation Company (MGTC),Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
76,Moattama Gas Transportation Company (MGTC),"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,1223575289.57529,-1223575289.57529,0.0,0.0,0.0,0.0,0.0,
77,Moattama Gas Transportation Company (MGTC),Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
78,Moattama Gas Transportation Company (MGTC),Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
79,Moattama Gas Transportation Company (MGTC),Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,4639831513.46255,0.0,4639831513.46255,0.0,0.0,0.0,0.0,
80,Taninthayi Pipeline Company (TPC),State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
81,Taninthayi Pipeline Company (TPC),MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
82,Taninthayi Pipeline Company (TPC),Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
83,Taninthayi Pipeline Company (TPC),Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
84,Taninthayi Pipeline Company (TPC),Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
85,Taninthayi Pipeline Company (TPC),Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
86,Taninthayi Pipeline Company (TPC),Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
87,Taninthayi Pipeline Company (TPC),State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
88,Taninthayi Pipeline Company (TPC),MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
89,Taninthayi Pipeline Company (TPC),Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
90,Taninthayi Pipeline Company (TPC),Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
91,Taninthayi Pipeline Company (TPC),Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
92,Taninthayi Pipeline Company (TPC),Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
93,Taninthayi Pipeline Company (TPC),Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
94,Taninthayi Pipeline Company (TPC),Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,MMK,78185472355.02705,0.0,78185472355.02705,77403821591.39,0.0,77403821591.39,781650763.6370544,Tax not reported by the Govt Body
95,Taninthayi Pipeline Company (TPC),Commercial Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
96,Taninthayi Pipeline Company (TPC),Stamp Duties,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
97,Taninthayi Pipeline Company (TPC),Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
98,Taninthayi Pipeline Company (TPC),Withholding tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
99,Taninthayi Pipeline Company (TPC),Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
100,Taninthayi Pipeline Company (TPC),Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
101,Taninthayi Pipeline Company (TPC),"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
102,Taninthayi Pipeline Company (TPC),Signature Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
103,Taninthayi Pipeline Company (TPC),Royalties,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
104,Taninthayi Pipeline Company (TPC),Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
105,Taninthayi Pipeline Company (TPC),Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
106,Taninthayi Pipeline Company (TPC),MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
107,Taninthayi Pipeline Company (TPC),Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,78097520453.98683,-78097520453.98683,0.0,0.0,
108,Taninthayi Pipeline Company (TPC),Training Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
109,Taninthayi Pipeline Company (TPC),Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
110,Taninthayi Pipeline Company (TPC),Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111,Taninthayi Pipeline Company (TPC),Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
112,Taninthayi Pipeline Company (TPC),Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,672966409.2664095,-672966409.2664095,0.0,0.0,
113,Taninthayi Pipeline Company (TPC),Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,78097520453.98683,0.0,78097520453.98683,0.0,78097520453.98683,78097520453.98683,0.0,
114,Taninthayi Pipeline Company (TPC),Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115,Taninthayi Pipeline Company (TPC),Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,672966409.2664095,0.0,672966409.2664095,0.0,672966409.2664095,672966409.2664095,0.0,
116,Taninthayi Pipeline Company (TPC),"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
117,Taninthayi Pipeline Company (TPC),Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
118,Taninthayi Pipeline Company (TPC),Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
119,Taninthayi Pipeline Company (TPC),Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,South-East Asia Gas Pipeline Co (SEAGP),State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,South-East Asia Gas Pipeline Co (SEAGP),MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
122,South-East Asia Gas Pipeline Co (SEAGP),Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
123,South-East Asia Gas Pipeline Co (SEAGP),Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124,South-East Asia Gas Pipeline Co (SEAGP),Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125,South-East Asia Gas Pipeline Co (SEAGP),Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
126,South-East Asia Gas Pipeline Co (SEAGP),Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
127,South-East Asia Gas Pipeline Co (SEAGP),State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128,South-East Asia Gas Pipeline Co (SEAGP),MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,South-East Asia Gas Pipeline Co (SEAGP),Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,South-East Asia Gas Pipeline Co (SEAGP),Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,South-East Asia Gas Pipeline Co (SEAGP),Risk compensation (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
132,South-East Asia Gas Pipeline Co (SEAGP),Payment out of production (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,South-East Asia Gas Pipeline Co (SEAGP),Domestic Market Obligation (DMO) (-),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
134,South-East Asia Gas Pipeline Co (SEAGP),Corporate Income Tax (CIT),MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
135,South-East Asia Gas Pipeline Co (SEAGP),Commercial Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,South-East Asia Gas Pipeline Co (SEAGP),Stamp Duties,MoPF-IRD-Customs Department,payments in cash,MMK,1841935584.0,0.0,1841935584.0,0.0,0.0,0.0,1841935584.0,Tax not reported by the Govt Body
137,South-East Asia Gas Pipeline Co (SEAGP),Capital Gains Tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
138,South-East Asia Gas Pipeline Co (SEAGP),Withholding tax,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,12725314940.0,0.0,12725314940.0,-12725314940.0,Tax not reported by the extractive company
139,South-East Asia Gas Pipeline Co (SEAGP),Commercial Tax on Imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,South-East Asia Gas Pipeline Co (SEAGP),Customs Duties on imports ,MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
141,South-East Asia Gas Pipeline Co (SEAGP),"Other significant payments (> 50,000 USD)",MoPF-IRD-Customs Department,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,South-East Asia Gas Pipeline Co (SEAGP),Signature Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,South-East Asia Gas Pipeline Co (SEAGP),Royalties,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,South-East Asia Gas Pipeline Co (SEAGP),Production Split (State share- Gas&Oil sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
145,South-East Asia Gas Pipeline Co (SEAGP),Production Bonus,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,South-East Asia Gas Pipeline Co (SEAGP),MOGE share (Profit and Cost- G&O sales),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,South-East Asia Gas Pipeline Co (SEAGP),Dividend,MOGE,payments in cash,MMK,0.0,0.0,0.0,5624171661.650427,-5624171661.650427,0.0,0.0,
148,South-East Asia Gas Pipeline Co (SEAGP),Training Fund,MOGE,payments in cash,MMK,725800318.8409208,0.0,725800318.8409208,0.0,0.0,0.0,725800318.8409208,Tax not reported by the Govt Body
149,South-East Asia Gas Pipeline Co (SEAGP),Research and Development Fund,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
150,South-East Asia Gas Pipeline Co (SEAGP),Domestic Market Obligation (DMO) (-),MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
151,South-East Asia Gas Pipeline Co (SEAGP),Data fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
152,South-East Asia Gas Pipeline Co (SEAGP),Land fees/Dead rent fee,MOGE,payments in cash,MMK,0.0,0.0,0.0,8448787374.517378,-8448787374.517378,0.0,0.0,
153,South-East Asia Gas Pipeline Co (SEAGP),Dividend/Profit Sharing  on Oil & Gas transportation,MOGE,payments in cash,MMK,5624171661.650427,0.0,5624171661.650427,0.0,5624171661.650427,5624171661.650427,0.0,
154,South-East Asia Gas Pipeline Co (SEAGP),Transit fees on Oil & Gas transportation,MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
155,South-East Asia Gas Pipeline Co (SEAGP),Road right fee Oil & Gas transportation (Right of way),MOGE,payments in cash,MMK,8448787374.517378,0.0,8448787374.517378,0.0,8448787374.517378,8448787374.517378,0.0,
156,South-East Asia Gas Pipeline Co (SEAGP),"Other material payments (> 50,000 USD)",MOGE,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
157,South-East Asia Gas Pipeline Co (SEAGP),Contribution to the State/region social development fund,States/regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
158,South-East Asia Gas Pipeline Co (SEAGP),Mandatory Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
159,South-East Asia Gas Pipeline Co (SEAGP),Voluntary Corporate Social Responsibility,Social payments,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",State production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
161,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",MOGE production entitelment,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
162,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",Royalties,,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
163,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",Baseline payment (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",Risk compensation (IPR/PCC),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
165,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",Payment out of production (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
166,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",Domestic Market Obligation (DMO) (-),,payments in kind,in barils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
167,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",State production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",MOGE production entitelment,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
169,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",Royalties,,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
170,"South East Asia Crude Oil Pipeline Co, Ltd (SEACOP)",Baseline payment (IPR/PCC),,payments in kind,in mscf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
